filename,label,feature,value,z_score
japanese8.wav,Human,mfcc4V_sma3nz_amean,-37.601414,3.02
bengali4.wav,Human,hammarbergIndexUV_sma3nz_amean,33.128586,3.02
english60.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,619.28143,3.02
swedish6.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.4074246,3.02
english349.wav,Human,mfcc1V_sma3nz_stddevNorm,2.3264267,3.02
mandarin17.wav,Human,spectralFlux_sma3_amean,0.589059,3.02
luo1.wav,Human,MeanUnvoicedSegmentLength,0.47523075,3.02
arabic12.wav,Human,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,14.454605,3.02
japanese17.wav,Human,loudness_sma3_stddevFallingSlope,8.578356,3.02
urdu16.wav,Human,mfcc2V_sma3nz_stddevNorm,78.84525,3.02
macedonian7.wav,Human,loudness_sma3_meanRisingSlope,18.100456,3.02
macedonian18.wav,Human,loudness_sma3_stddevRisingSlope,9.841517,3.02
japanese2.wav,Human,F3frequency_sma3nz_amean,2968.7166,3.02
tajiki1.wav,Human,F2frequency_sma3nz_amean,1922.9537,3.02
ewe1.wav,Human,F1frequency_sma3nz_amean,863.5129,3.02
spanish121.wav,Human,MeanUnvoicedSegmentLength,0.47384617,3.01
english169.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.3795259,3.01
mandarin30.wav,Human,equivalentSoundLevel_dBp,-32.63835,3.01
english470.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,312.56958,3.01
english70.wav,Human,loudness_sma3_amean,1.0206555,3.01
english509.wav,Human,equivalentSoundLevel_dBp,-32.637768,3.01
english26.wav,Human,StddevUnvoicedSegmentLength,0.530117,3.01
yapese1.wav,Human,shimmerLocaldB_sma3nz_stddevNorm,1.225153,3.01
turkmen1.wav,Human,spectralFluxV_sma3nz_amean,0.8580016,3.01
spanish151.wav,Human,spectralFlux_sma3_stddevNorm,1.4994199,3.01
mandarin19.wav,Human,loudness_sma3_meanFallingSlope,14.210384,3.01
2026-03-08 16-19-32.wav,AI,loudness_sma3_pctlrange0-2,1.3975402,3.01
macedonian12.wav,Human,loudness_sma3_meanFallingSlope,14.220724,3.01
english112.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-75.55664,3.01
greek11.wav,Human,mfcc3_sma3_amean,-9.677382,3.01
urdu11.wav,Human,mfcc4_sma3_stddevNorm,390.1937,3.01
english427.wav,Human,slopeV500-1500_sma3nz_amean,-0.04438426,3.01
english135.wav,Human,shimmerLocaldB_sma3nz_amean,1.7236139,3.01
macedonian18.wav,Human,loudness_sma3_percentile20.0,0.43552828,3.0
english192.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.37921816,3.0
spanish27.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1253.3086,3.0
portuguese1.wav,Human,loudness_sma3_stddevNorm,1.1106219,3.0
mongolian1.wav,Human,spectralFlux_sma3_stddevNorm,0.47395572,3.0
english219.wav,Human,loudness_sma3_meanRisingSlope,18.036589,3.0
2026-03-08 16-10-31.wav,AI,loudness_sma3_stddevFallingSlope,8.55708,3.0
english113.wav,Human,F1bandwidth_sma3nz_amean,1108.9757,3.0
miskito7.wav,Human,F1frequency_sma3nz_amean,862.1037,3.0
english290.wav,Human,F2frequency_sma3nz_stddevNorm,0.10094057,3.0
bai1.wav,Human,F2frequency_sma3nz_amean,1921.7418,3.0
